tensor([[[[0.5556]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3212]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3694]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3470]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4626]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4838]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5468]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4631]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4252]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5310]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4725]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4291]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3813]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4055]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4877]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4659]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4034]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3908]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4732]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4688]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3667]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4486]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4226]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4879]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3959]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4859]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4295]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3520]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4808]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4420]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4807]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4243]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4178]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4756]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4092]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4504]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3517]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5087]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5164]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4780]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4157]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4223]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3951]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4323]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4232]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4982]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4770]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3719]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4710]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5372]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4657]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4941]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3908]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3940]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4511]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4106]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5150]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4817]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4539]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4427]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4044]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4029]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5098]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4613]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4199]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5036]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.2743]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4431]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3769]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4630]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4492]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4238]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4952]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4709]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4713]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4481]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4313]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4802]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4176]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3812]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3543]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4574]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4930]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3593]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4541]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4290]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3700]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4587]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4263]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4169]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3714]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4192]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4632]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5209]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4781]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3599]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5153]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3648]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3607]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3940]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4016]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4603]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5337]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4708]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3648]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4309]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4450]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3837]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4195]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3908]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4413]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4718]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4404]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4654]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4182]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4503]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5278]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4977]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4338]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4104]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4554]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3840]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4840]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4060]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5532]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5384]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4460]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4413]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4387]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5663]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4449]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4248]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3663]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3963]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5011]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4897]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4185]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4503]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5868]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3924]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4510]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5308]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3533]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3672]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4520]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3836]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5995]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5187]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4242]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4968]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4839]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4494]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4532]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4646]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3831]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4215]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6193]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5407]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4327]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3831]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4190]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4503]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3689]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4398]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3860]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4647]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3180]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5564]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4370]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4522]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4357]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4896]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5228]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5182]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5099]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3687]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4053]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4621]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5139]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3969]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4435]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3423]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4523]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4531]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3765]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4030]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4600]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4753]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4936]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4524]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5277]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4079]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4565]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6212]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4204]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3852]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3584]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3850]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4095]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5864]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4615]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3795]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4210]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4624]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3873]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3604]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3955]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3907]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3344]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4804]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4531]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4034]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4770]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4822]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4294]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3989]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3812]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4687]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4204]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4436]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5219]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4745]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4714]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3813]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4361]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4266]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4443]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4521]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3974]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4571]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5153]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3488]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4021]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3812]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4950]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4262]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3481]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4142]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4506]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3978]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4890]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5337]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3856]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3965]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4508]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4630]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4681]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4440]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3947]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4106]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4780]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4121]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4611]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5321]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3578]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4617]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3622]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4159]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4230]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4534]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4531]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4499]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4334]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4426]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4891]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3820]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4332]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4758]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4477]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4905]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4537]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5331]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4996]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4054]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4606]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4008]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3925]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3811]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4395]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4299]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4693]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4298]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4632]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4581]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4875]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4260]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4384]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4633]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4008]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4368]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4353]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4551]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4376]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4268]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4527]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4488]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3944]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5198]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4583]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4959]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4925]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4322]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4738]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4528]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3858]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4052]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4297]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4415]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3712]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3679]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4221]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4460]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4638]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4397]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4327]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3404]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3510]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4499]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4432]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4888]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4989]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4109]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4469]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4213]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3964]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4231]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4400]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5107]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4742]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4400]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3606]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3760]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4373]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3452]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4466]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4196]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5475]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4468]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4900]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4479]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3852]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4786]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4421]]]], device='cuda:0', grad_fn=<AddBackward0>)
